Rank,Claimed,Balance,Change%
11226,3849.61,1849.61,-0.5195331475136442
11227,3849.61,0.0,-1.0
11228,3849.61,0.0,-1.0
11229,3849.61,9000.959921742266,1.338148519393462
11230,3849.61,0.0,-1.0
11231,3849.61,0.0,-1.0
11232,3849.61,3849.61,0.0
11233,3849.61,0.0,-1.0
11234,3849.61,1.5916157281026244e-12,-0.9999999999999996
11235,3849.61,26.19755570999996,-0.9931947507124098
11236,3849.61,3849.61,0.0
11237,3849.61,3849.61,0.0
11238,3849.61,3849.61,0.0
11239,3849.61,3849.61,0.0
11240,3849.61,0.0,-1.0
11241,3849.61,3849.61,0.0
11242,3849.61,0.0,-1.0
11243,3849.61,0.0,-1.0
11244,3849.61,0.0,-1.0
11245,3849.61,249.61000000000013,-0.9351596655245596
11246,3849.61,3849.61,0.0
11247,3849.61,1000.0,-0.7402334262431779
11248,3849.61,0.0,-1.0
11249,3849.61,0.0,-1.0
11250,3849.61,0.0,-1.0
11251,3849.61,0.0,-1.0
11252,3849.61,0.0,-1.0
11253,3849.61,0.0,-1.0
11254,3849.61,4.547473508864641e-13,-1.0
11255,3849.61,0.0,-1.0
11256,3849.61,0.0,-1.0
11257,3849.61,0.0,-1.0
11258,3849.61,0.0,-1.0
11259,3849.61,0.0,-1.0
11260,3849.61,0.0,-1.0
11261,3849.61,0.0,-1.0
11262,3849.61,0.0,-1.0
11263,3849.61,-4.547473508864641e-13,-1.0000000000000002
11264,3849.61,2.273736754432321e-13,-1.0
11265,3849.61,0.0,-1.0
11266,3849.61,3849.61,0.0
11267,3849.61,0.0,-1.0
11268,3849.61,0.0,-1.0
11269,3849.61,1469.2382981698522,-0.6183410012521132
11270,3849.61,0.0,-1.0
11271,3849.61,0.0,-1.0
11272,3849.61,0.0,-1.0
11273,3849.61,0.0,-1.0
11274,3849.61,0.0,-1.0
11275,3849.61,0.0,-1.0
11276,3849.61,0.0,-1.0
11277,3849.61,0.0,-1.0
11278,3849.61,3849.61,0.0
11279,3849.61,0.0,-1.0
11280,3849.61,0.0,-1.0
11281,3849.61,0.0,-1.0
11282,3849.61,0.0,-1.0
11283,3849.61,0.0,-1.0
11284,3849.61,0.0,-1.0
11285,3849.61,0.0,-1.0
11286,3849.61,0.0,-1.0
11287,3849.61,0.0,-1.0
11288,3849.61,0.0,-1.0
11289,3849.61,0.0,-1.0
11290,3849.61,0.0,-1.0
11291,3849.61,0.0,-1.0
11292,3849.61,3849.61,0.0
11293,3849.61,3849.61,0.0
11294,3849.61,2849.61,-0.2597665737568221
11295,3849.61,0.0,-1.0
11296,3849.61,0.0,-1.0
11297,3849.61,0.0,-1.0
11298,3849.61,0.0,-1.0
11299,3849.61,2.273736754432321e-13,-1.0
11300,3849.61,3849.61,0.0
11301,3849.61,3849.61,0.0
11302,3849.61,0.0,-1.0
11303,3849.61,2.273736754432321e-13,-1.0
11304,3849.61,0.0,-1.0
11305,3849.61,0.0,-1.0
11306,3849.61,3849.61,0.0
11307,3849.61,-1.1368683772161605e-13,-1.0
11308,3849.61,0.0,-1.0
11309,3849.61,362.3316799999998,-0.9058783409228468
11310,3849.61,0.0,-1.0
11311,3849.61,3849.61,0.0
11312,3849.61,0.0,-1.0
11313,3849.61,0.0,-1.0
11314,3849.61,0.0,-1.0
11315,3849.61,0.0,-1.0
11316,3849.61,3849.61,0.0
11317,3849.61,0.0,-1.0
11318,3849.61,0.0,-1.0
11319,3849.61,3849.61,0.0
11320,3849.61,3849.61,0.0
11321,3849.61,0.0,-1.0
11322,3849.61,2.273736754432321e-13,-1.0
11323,3849.61,0.0,-1.0
11324,3849.61,0.0,-1.0
11325,3849.61,0.0,-1.0
11326,3849.61,0.0,-1.0
11327,3849.61,4.547473508864641e-13,-1.0
11328,3849.61,3849.61,0.0
11329,3849.61,849.6100000000001,-0.7792997212704663
11330,3849.61,0.0,-1.0
11331,3849.61,0.0,-1.0
11332,3849.61,0.0,-1.0
11333,3849.61,3849.61,0.0
11334,3849.61,0.0,-1.0
11335,3849.61,0.0,-1.0
11336,3849.61,0.0,-1.0
11337,3849.61,0.0,-1.0
11338,3849.61,2.273736754432321e-13,-1.0
11339,3849.61,3849.61,0.0
11340,3849.61,0.0,-1.0
11341,3849.61,0.0,-1.0
11342,3849.61,0.0,-1.0
11343,3849.61,0.0,-1.0
11344,3849.61,0.0,-1.0
11345,3849.61,5715.858590883866,0.484789002232399
11346,3849.61,1000.0,-0.7402334262431779
11347,3849.61,0.0,-1.0
11348,3849.61,0.0,-1.0
11349,3849.61,3849.61,0.0
11350,3849.61,2.273736754432321e-13,-1.0
11351,3849.61,3492.61,-0.0927366668311854
11352,3849.61,0.0,-1.0
11353,3849.61,0.0,-1.0
11354,3849.61,0.0,-1.0
11355,3849.61,349.6100000000001,-0.9091830081488774
11356,3849.61,0.0,-1.0
11357,3849.61,0.0,-1.0
11358,3849.61,3849.61,0.0
11359,3849.61,0.0,-1.0
11360,3849.61,0.0,-1.0
11361,3849.61,0.0,-1.0
11362,3849.61,3849.61,0.0
11363,3849.61,0.0,-1.0
11364,3849.61,4.547473508864641e-13,-1.0
11365,3849.61,0.0,-1.0
11366,3849.61,0.0,-1.0
11367,3849.61,0.0,-1.0
11368,3849.61,3849.61,0.0
11369,3849.61,0.0,-1.0
11370,3849.61,0.0,-1.0
11371,3849.61,0.0,-1.0
11372,3849.61,3849.61,0.0
11373,3849.61,0.0,-1.0
11374,3849.61,0.0,-1.0
11375,3849.61,0.0,-1.0
11376,3849.61,2.273736754432321e-13,-1.0
11377,3849.61,3849.61,0.0
11378,3849.61,1000.0000000000002,-0.7402334262431778
11379,3849.61,0.0,-1.0
11380,3849.61,0.0,-1.0
11381,3849.61,0.0,-1.0
11382,3849.61,3141.356507114102,-0.1839805831982715
11383,3849.61,0.0,-1.0
11384,3849.61,0.0,-1.0
11385,3849.61,0.0,-1.0
11386,3849.61,0.0,-1.0
11387,3849.61,0.0,-1.0
11388,3849.61,0.0,-1.0
11389,3849.61,0.0,-1.0
11390,3849.61,4.547473508864641e-13,-1.0
11391,3849.61,-2.273736754432321e-13,-1.0000000000000002
11392,3849.61,0.0,-1.0
11393,3849.61,1000.61,-0.7400749686331862
11394,3849.61,3849.61,0.0
11395,3849.61,2.273736754432321e-13,-1.0
11396,3849.61,0.6100000000001273,-0.9998415423900084
11397,3849.61,0.0,-1.0
11398,3849.61,0.0,-1.0
11399,3849.61,0.0,-1.0
11400,3849.61,0.0,-1.0
11401,3849.61,0.0,-1.0
11402,3849.61,0.0,-1.0
11403,3849.61,949.61,-0.7533230638947841
11404,3849.61,3849.61,0.0
11405,3849.61,1.5916157281026244e-12,-0.9999999999999996
11406,3849.61,3849.61,0.0
11407,3849.61,2.273736754432321e-13,-1.0
11408,3849.61,3849.61,0.0
11409,3849.61,3849.61,0.0
11410,3849.61,3849.61,0.0
11411,3849.61,3849.61,0.0
11412,3849.61,0.0,-1.0
11413,3849.61,0.0,-1.0
11414,3849.61,2.273736754432321e-13,-1.0
11415,3849.61,3849.61,0.0
11416,3849.61,0.0,-1.0
11417,3849.61,3849.61,0.0
11418,3849.61,0.0,-1.0
11419,3849.61,2.273736754432321e-13,-1.0
11420,3849.61,0.0,-1.0
11421,3849.61,0.0,-1.0
11422,3849.61,0.0,-1.0
11423,3849.61,0.0,-1.0
11424,3849.61,0.0,-1.0
11425,3849.61,-2.9103830456733704e-11,-1.0000000000000075
11426,3849.61,0.0,-1.0
11427,3849.61,0.0,-1.0
11428,3849.61,0.0,-1.0
11429,3849.61,0.0,-1.0
11430,3849.61,0.0,-1.0
11431,3849.61,0.0,-1.0
11432,3849.61,574.6100000000001,-0.8507355290535924
11433,3849.61,0.0,-1.0
11434,3849.61,3849.61,0.0
11435,3849.61,3849.61,0.0
11436,3849.61,0.0,-1.0
11437,3849.61,0.0,-1.0
11438,3849.61,0.0,-1.0
11439,3849.61,0.0,-1.0
11440,3849.61,7699.22,1.0
11441,3849.61,0.0,-1.0
11442,3849.61,3849.61,0.0
11443,3849.61,0.0,-1.0
11444,3849.61,3849.61,0.0
11445,3849.61,0.0,-1.0
11446,3849.61,0.0,-1.0
11447,3849.61,9.094947017729282e-13,-0.9999999999999998
11448,3849.61,4.547473508864641e-13,-1.0
11449,3849.61,0.0,-1.0
11450,3849.61,472.2783156576905,-0.8773178800819588
11451,3849.61,0.0,-1.0
11452,3849.61,0.0,-1.0
11453,3849.61,0.0,-1.0
11454,3849.61,3849.61,0.0
11455,3849.61,0.0,-1.0
11456,3849.61,0.0,-1.0
11457,3849.61,0.0,-1.0
11458,3849.61,0.0,-1.0
11459,3849.61,3849.61,0.0
11460,3849.61,0.0,-1.0
11461,3849.61,0.0,-1.0
11462,3849.61,0.0,-1.0
11463,3849.61,0.6100000000005821,-0.9998415423900082
11464,3849.61,-9.094947017729282e-13,-1.0000000000000002
11465,3849.61,0.0,-1.0
11466,3849.61,4.547473508864641e-13,-1.0
11467,3849.61,0.0,-1.0
11468,3849.61,0.0,-1.0
11469,3849.61,1949.61,-0.493556490137962
11470,3849.61,0.0,-1.0
11471,3849.61,0.0,-1.0
11472,3849.61,3849.61,0.0
11473,3849.61,4.547473508864641e-13,-1.0
11474,3849.61,3849.61,0.0
11475,3849.61,0.0,-1.0
11476,3849.61,3849.61,0.0
11477,3849.61,0.0,-1.0
11478,3849.61,0.0,-1.0
11479,3849.61,0.0,-1.0
11480,3849.61,-2.273736754432321e-13,-1.0000000000000002
11481,3849.61,0.0,-1.0
11482,3849.61,0.0,-1.0
11483,3849.61,3849.61,0.0
11484,3849.61,0.0,-1.0
11485,3849.61,0.0,-1.0
11486,3849.61,3849.61,0.0
11487,3849.61,0.0,-1.0
11488,3849.61,2.273736754432321e-13,-1.0
11489,3849.61,0.0,-1.0
11490,3849.61,0.0,-1.0
11491,3849.61,2.273736754432321e-13,-1.0
11492,3849.61,3849.61,0.0
11493,3849.61,0.0,-1.0
11494,3849.61,1000.0,-0.7402334262431779
11495,3849.61,3849.61,0.0
11496,3849.61,1249.61,-0.6753930917677375
11497,3849.61,4.547473508864641e-13,-1.0
11498,3849.61,0.0,-1.0
11499,3849.61,0.0,-1.0
11500,3849.61,3849.61,0.0
11501,3849.61,4.547473508864641e-13,-1.0
11502,3849.61,0.0,-1.0
11503,3849.61,0.0,-1.0
11504,3849.61,3849.61,0.0
11505,3849.61,3849.61,0.0
11506,3849.61,1924.61,-0.5000506544818826
11507,3849.61,0.0,-1.0
11508,3849.61,3849.61,0.0
11509,3849.61,2500.61,-0.350425107997953
11510,3849.61,0.0,-1.0
11511,3849.61,0.0,-1.0
11512,3849.61,0.0,-1.0
11513,3849.61,0.0,-1.0
11514,3849.61,3849.61,0.0
11515,3849.61,0.0,-1.0
11516,3849.61,3849.61,0.0
11517,3849.61,0.0,-1.0
11518,3849.61,3849.61,0.0
11519,3849.61,4.547473508864641e-13,-1.0
11520,3849.61,0.0,-1.0
11521,3849.61,0.0,-1.0
11522,3849.61,0.0,-1.0
11523,3849.61,3849.61,0.0
11524,3849.61,0.0,-1.0
11525,3849.61,0.0,-1.0
11526,3849.61,9.094947017729282e-13,-0.9999999999999998
11527,3849.61,0.0,-1.0
11528,3849.61,0.0,-1.0
11529,3849.61,0.0,-1.0
11530,3849.61,3849.61,0.0
11531,3849.61,0.0,-1.0
11532,3849.61,2.273736754432321e-13,-1.0
11533,3849.61,0.0,-1.0
11534,3849.61,0.0,-1.0
11535,3849.61,0.0,-1.0
11536,3849.61,0.0,-1.0
11537,3849.61,3849.61,0.0
11538,3849.61,0.0,-1.0
11539,3849.61,3849.61,0.0
11540,3849.61,0.0,-1.0
11541,3849.61,3849.61,0.0
11542,3849.61,1.4210854715202006e-13,-1.0
11543,3849.61,1949.61,-0.493556490137962
11544,3849.61,0.0,-1.0
11545,3849.61,0.0,-1.0
11546,3849.61,0.0,-1.0
11547,3849.61,5.684341886080801e-13,-1.0
11548,3849.61,0.0,-1.0
11549,3849.61,0.0,-1.0
11550,3849.61,3849.61,0.0
11551,3849.61,0.0,-1.0
11552,3849.61,0.0,-1.0
11553,3849.61,0.0,-1.0
11554,3849.61,0.0,-1.0
11555,3849.61,0.0,-1.0
11556,3849.61,0.0,-1.0
11557,3849.61,0.0,-1.0
11558,3849.61,3849.61,0.0
11559,3849.61,0.0,-1.0
11560,3849.61,0.0,-1.0
11561,3849.61,0.0,-1.0
11562,3849.61,0.0,-1.0
11563,3849.61,0.0,-1.0
11564,3849.61,1349.0,-0.649574892002047
11565,3849.61,2.273736754432321e-13,-1.0
11566,3849.61,0.0,-1.0
11567,3849.61,3849.61,0.0
11568,3849.61,0.0,-1.0
11569,3849.61,1896.7362106822145,-0.5072913332305833
11570,3849.61,3849.61,0.0
11571,3849.61,32141.428092248592,7.349268651174688
11572,3849.61,0.0,-1.0
11573,3849.61,0.0,-1.0
11574,3849.61,0.0,-1.0
11575,3849.61,3849.61,0.0
11576,3849.61,3849.61,0.0
11577,3849.61,3849.61,0.0
11578,3849.61,0.0,-1.0
11579,3849.61,0.0,-1.0
11580,3849.61,0.0,-1.0
11581,3849.61,0.0,-1.0
11582,3849.61,0.0,-1.0
11583,3849.61,0.0,-1.0
11584,3849.61,1924.61,-0.5000506544818826
11585,3849.61,0.0,-1.0
11586,3849.61,3849.61,0.0
11587,3849.61,0.0,-1.0
11588,3849.61,3849.61,0.0
11589,3849.61,2.273736754432321e-13,-1.0
11590,3849.61,0.6100000000005821,-0.9998415423900082
11591,3849.61,0.0,-1.0
11592,3849.61,0.0,-1.0
11593,3849.61,0.0,-1.0
11594,3849.61,0.0,-1.0
11595,3849.61,0.0,-1.0
11596,3849.61,0.0,-1.0
11597,3849.61,0.0,-1.0
11598,3849.61,1049.61,-0.7273464065191019
11599,3849.61,0.0,-1.0
11600,3849.61,0.0,-1.0
11601,3849.61,0.0,-1.0
11602,3849.61,0.0,-1.0
11603,3849.61,1.1368683772161605e-13,-1.0
11604,3849.61,3849.61,0.0
11605,3849.61,0.0,-1.0
11606,3849.61,0.0,-1.0
11607,3849.61,0.0,-1.0
11608,3849.61,0.0,-1.0
11609,3849.61,0.0,-1.0
11610,3849.61,2000.0,-0.4804668524863557
11611,3849.61,0.0,-1.0
11612,3849.61,3849.61,0.0
11613,3849.61,0.0,-1.0
11614,3849.61,0.0,-1.0
11615,3849.61,0.0,-1.0
11616,3849.61,0.0,-1.0
11617,3849.61,0.0,-1.0
11618,3849.61,3849.61,0.0
11619,3849.61,0.0,-1.0
11620,3849.61,2.273736754432321e-13,-1.0
11621,3849.61,0.0,-1.0
11622,3849.61,0.0,-1.0
11623,3849.61,0.0,-1.0
11624,3849.61,0.0,-1.0
11625,3849.61,0.0,-1.0
11626,3849.61,0.0,-1.0
11627,3849.61,0.0,-1.0
11628,3849.61,477.7021753668647,-0.875908942628769
11629,3849.61,0.0,-1.0
11630,3849.61,0.0,-1.0
11631,3849.61,845.6100000000001,-0.7803387875654936
11632,3849.61,0.0,-1.0
11633,3849.61,8.526512829121202e-14,-1.0
11634,3849.61,2049.61,-0.4675798327622798
11635,3849.61,0.0,-1.0
11636,3849.61,349.6100000000001,-0.9091830081488774
11637,3849.61,0.0,-1.0
11638,3849.61,0.0,-1.0
11639,3849.61,0.0,-1.0
11640,3849.61,0.0,-1.0
11641,3849.61,3849.61,0.0
11642,3849.61,0.0,-1.0
11643,3849.61,0.0,-1.0
11644,3849.61,3849.61,0.0
11645,3849.61,0.0,-1.0
11646,3849.61,0.0,-1.0
11647,3849.61,0.0,-1.0
11648,3849.61,0.0,-1.0
11649,3849.61,0.0,-1.0
11650,3849.61,2.273736754432321e-13,-1.0
11651,3849.61,0.0,-1.0
11652,3849.61,3849.61,0.0
11653,3849.61,3849.61,0.0
11654,3849.61,0.0,-1.0
11655,3849.511263,1.1368683772161605e-13,-1.0
11656,3846.420053,0.0,-1.0
11657,3844.908413,0.0,-1.0
11658,3844.005742,0.0,-1.0
11659,3843.86,0.0,-1.0
11660,3843.588919,2.273736754432321e-13,-1.0
11661,3843.410093,3254.01200911,-0.1533529000622313
11662,3842.339223,0.0,-1.0
11663,3838.782889,0.0,-1.0
11664,3836.916009,-1.1368683772161605e-13,-1.0
11665,3836.737529,4912.693089062988,0.2804350185360277
11666,3836.334099,4.547473508864641e-13,-1.0
11667,3835.19195,0.0,-1.0
11668,3831.932047,0.0,-1.0
11669,3831.070833333333,4654.063079325472,0.2148204201372259
11670,3830.588974,4.547473508864641e-13,-1.0
11671,3828.233598,0.0,-1.0
11672,3827.751666666667,1.004167100270223,-0.9997376613773002
11673,3826.491666666667,-1.8189894035458565e-12,-1.0000000000000004
11674,3825.449413,1825.449413,-0.5228143896514258
11675,3823.30935,0.0,-1.0
11676,3822.8089,0.0,-1.0
11677,3820.217491,5.684341886080801e-13,-1.0
11678,3819.966547,-1.1368683772161605e-13,-1.0
11679,3819.656962,608.3169619999999,-0.8407404203958984
11680,3818.027884,-4.547473508864641e-13,-1.0000000000000002
11681,3817.8,0.0,-1.0
11682,3817.278642,0.0,-1.0
11683,3815.73171,0.0,-1.0
11684,3814.11553,1.1368683772161605e-12,-0.9999999999999998
11685,3813.567651,9.094947017729282e-13,-0.9999999999999998
11686,3812.949942,-1.9895196601282805e-13,-1.0
11687,3808.892381000001,-1.1368683772161605e-13,-1.0
11688,3807.58,0.0,-1.0
11689,3806.074136,0.0,-1.0
11690,3803.208699,0.0,-1.0
11691,3802.815639,-1.1368683772161605e-13,-1.0
11692,3802.695958,-4.547473508864641e-13,-1.0000000000000002
11693,3802.295,0.4665130324617621,-0.9998773075123152
11694,3802.0966666666673,-9.094947017729282e-13,-1.0000000000000002
11695,3801.815021967379,-1.1368683772161605e-13,-1.0
11696,3801.743853,605.4638529999997,-0.8407404926762172
11697,3801.6,0.0,-1.0
11698,3801.053961,0.0,-1.0
11699,3800.87688,0.0,-1.0
11700,3798.902382,4.547473508864641e-13,-1.0
11701,3798.53,0.0,-1.0
11702,3797.7041666666673,5.684341886080803e-14,-1.0
11703,3796.498555,0.0,-1.0
11704,3796.440231,0.0,-1.0
11705,3796.3275,-2.842170943040401e-13,-1.0000000000000002
11706,3794.631915,2.273736754432321e-13,-1.0
11707,3793.882935,604.212935,-0.8407402270043949
11708,3793.7841666666673,0.0,-1.0
11709,3792.384854,0.0,-1.0
11710,3792.181118,606.1811179999995,-0.840149745189465
11711,3791.97872,0.0,-1.0
11712,3788.994757,0.0,-1.0
11713,3788.351664,1.1368683772161605e-13,-1.0
11714,3788.17,200.34149974263292,-0.947113909950548
11715,3785.485877,1.1368683772161605e-13,-1.0
11716,3784.105382,1.1368683772161605e-13,-1.0
11717,3784.045557,0.0,-1.0
11718,3782.523462,4.547473508864641e-13,-1.0
11719,3781.666612,0.0,-1.0
11720,3779.521666666667,1.5916157281026244e-12,-0.9999999999999996
11721,3778.752527,1.1368683772161605e-13,-1.0
11722,3777.12,0.0,-1.0
11723,3776.600433,0.0,-1.0
11724,3776.0566666666673,356.4561428407213,-0.9056009550949392
11725,3774.138945,0.0,-1.0
11726,3773.98311,0.0,-1.0
11727,3773.899521,0.0,-1.0
11728,3772.37763,0.0,-1.0
11729,3771.588333333333,-4.547473508864641e-13,-1.0000000000000002
11730,3771.282702,0.0,-1.0
11731,3770.760866,0.0,-1.0
11732,3770.606351,0.0,-1.0
11733,3769.451415,0.0,-1.0
11734,3768.952946,1.1368683772161605e-13,-1.0
11735,3768.357425,0.0,-1.0
11736,3767.061455,0.0,-1.0
11737,3765.988333333333,-5.684341886080803e-14,-1.0
11738,3765.717197,0.0,-1.0
11739,3764.884463,0.0,-1.0
11740,3763.86,0.0,-1.0
11741,3762.517644,0.0,-1.0
11742,3761.11457,0.0,-1.0
11743,3760.875766,0.0,-1.0
11744,3760.281008,0.0,-1.0
11745,3756.796353,0.0,-1.0
11746,3754.084357,-2.273736754432321e-13,-1.0000000000000002
11747,3753.049756,2.273736754432321e-13,-1.0
11748,3752.918367,2.273736754432321e-13,-1.0
11749,3752.158233,0.0,-1.0
11750,3750.148383,0.0,-1.0
11751,3749.124671,0.0,-1.0
11752,3747.744146,1.1368683772161605e-13,-1.0
11753,3745.984819,0.0,-1.0
11754,3745.96,0.0,-1.0
11755,3744.94981,0.0,-1.0
11756,3743.237346,-1.1368683772161605e-13,-1.0
11757,3740.263669,0.0,-1.0
11758,3738.907417,0.0,-1.0
11759,3738.110157,0.0,-1.0
11760,3736.731427,2.273736754432321e-13,-1.0
11761,3736.40885,1.1368683772161605e-13,-1.0
11762,3736.26,0.0,-1.0
11763,3733.270259,0.0,-1.0
11764,3733.245594,0.0,-1.0
11765,3733.091835,0.0918349999999463,-0.999975399747968
11766,3731.735031,-1.1368683772161605e-13,-1.0
11767,3730.998154,2.273736754432321e-13,-1.0
11768,3730.0,0.0,-1.0
11769,3729.99,0.0,-1.0
11770,3729.832532,4.547473508864641e-13,-1.0
11771,3728.951663,0.0,-1.0
11772,3727.239894,0.0,-1.0
11773,3726.870731,0.0,-1.0
11774,3726.857531,0.0,-1.0
11775,3726.513371,0.0,-1.0
11776,3726.429559,593.469559,-0.8407404327376419
11777,3725.306666666667,0.0,-1.0
11778,3724.895045,593.2250450000001,-0.8407404670914694
11779,3724.51,0.0,-1.0
11780,3721.839941,-4.547473508864641e-13,-1.0000000000000002
11781,3720.874824,0.0,-1.0
11782,3719.388773,-3.410605131648481e-13,-1.0000000000000002
11783,3718.984091,0.0,-1.0
11784,3716.783832,2.273736754432321e-13,-1.0
11785,3716.07,0.0,-1.0
11786,3715.93,0.0,-1.0
11787,3715.8275,-4.547473508864641e-13,-1.0000000000000002
11788,3715.38,0.0,-1.0
11789,3714.583137000001,0.0,-1.0
11790,3713.92,0.0004951488199296,-0.9999998666775752
11791,3712.834746,0.0,-1.0
11792,3712.382391,-2.273736754432321e-13,-1.0000000000000002
11793,3711.289249,5.684341886080801e-13,-1.0
11794,3710.622334,0.0,-1.0
11795,3710.052516,-1.1368683772161605e-13,-1.0
11796,3709.801863,-2.273736754432321e-13,-1.0000000000000002
11797,3709.3731480000006,-2.273736754432321e-13,-1.0
11798,3707.459499,0.0,-1.0
11799,3707.400037,0.0,-1.0
11800,3706.804789,0.0,-1.0
11801,3703.009625,0.8096249999999827,-0.9997813602766426
11802,3701.595417,0.0,-1.0
11803,3696.56,0.0,-1.0
11804,3696.481216,0.0,-1.0
11805,3692.413198,-4.547473508864641e-13,-1.0000000000000002
11806,3691.53,0.0,-1.0
11807,3691.330026,2.273736754432321e-13,-1.0
11808,3691.30731,0.0,-1.0
11809,3690.83,0.0,-1.0
11810,3690.651647,0.0,-1.0
11811,3689.260483,0.0,-1.0
11812,3688.487797,0.0,-1.0
11813,3687.44118,3.410605131648481e-13,-1.0
11814,3687.154557,0.0,-1.0
11815,3687.143751,-3.637978807091713e-12,-1.0000000000000009
11816,3687.025316,0.0,-1.0
11817,3687.012194,3.637978807091713e-12,-0.999999999999999
11818,3686.918127,0.0,-1.0
11819,3686.773833,0.0,-1.0
11820,3686.53,0.0,-1.0
11821,3686.310833333333,-3.410605131648481e-13,-1.0000000000000002
11822,3684.56,697.96,-0.8105716829146492
11823,3683.907625,1.3642420526593924e-12,-0.9999999999999996
11824,3682.56,9.094947017729282e-13,-0.9999999999999998
11825,3680.887482,0.0,-1.0
11826,3680.505,0.0,-1.0
11827,3680.19,0.0,-1.0
11828,3678.032436,0.0,-1.0
11829,3677.99,0.0,-1.0
11830,3677.794866,0.0,-1.0
11831,3677.73,0.0,-1.0
11832,3676.0908333333327,0.1548118264897766,-0.9999578868331852
11833,3675.987248,0.0,-1.0
11834,3675.391394,0.0,-1.0
11835,3673.548985,0.0,-1.0
11836,3671.727889,0.0,-1.0
11837,3671.467702,0.0,-1.0
11838,3670.88,0.0,-1.0
11839,3670.531666666667,2.362554596402333e-12,-0.9999999999999992
11840,3669.0,0.0,-1.0
11841,3668.715,-3.410605131648481e-13,-1.0000000000000002
11842,3666.577815,0.0,-1.0
11843,3662.950317,0.0,-1.0
11844,3662.656666666667,5.684341886080803e-14,-1.0
11845,3662.177119,0.0,-1.0
11846,3661.130783,0.0,-1.0
11847,3660.65,0.0,-1.0
11848,3655.921741,4.547473508864641e-13,-1.0
11849,3655.26,0.0,-1.0
11850,3652.257211,0.0,-1.0
11851,3651.388905,1.1368683772161605e-13,-1.0
11852,3650.556623,0.0,-1.0
11853,3649.117764,0.0,-1.0
11854,3648.665766,0.0,-1.0
11855,3648.5575,2050.3269210799717,-0.4380445090751697
11856,3647.940179,0.0401789999996253,-0.9999889858391234
11857,3646.868905,3.410605131648481e-13,-1.0
11858,3645.41,0.0,-1.0
11859,3644.91,0.0,-1.0
11860,3644.05,1.1368683772161605e-13,-1.0
11861,3643.966817,-3.410605131648481e-13,-1.0000000000000002
11862,3643.859378,0.0,-1.0
11863,3643.016342,0.0,-1.0
11864,3641.243784,0.0,-1.0
11865,3637.72,0.0,-1.0
11866,3636.652797,0.0,-1.0
11867,3632.203223,-2.273736754432321e-13,-1.0
11868,3631.91,0.0,-1.0
11869,3631.18,0.0,-1.0
11870,3630.406811,1.2079226507921706e-13,-1.0
11871,3628.26,0.0,-1.0
11872,3627.96886,0.0,-1.0
11873,3624.520058,1.1368683772161605e-13,-1.0
11874,3624.401666666667,-1.5631940186722204e-13,-1.0
11875,3623.365567,1.1368683772161605e-13,-1.0
11876,3622.58,0.0,-1.0
11877,3622.465,686.1965199999995,-0.8105719392733954
11878,3621.87,0.0,-1.0
11879,3621.249324,576.719324,-0.840740232886544
11880,3620.939132,-2.273736754432321e-13,-1.0000000000000002
11881,3620.930833333333,-3.979039320256561e-13,-1.0000000000000002
11882,3620.8,0.0,-1.0
11883,3620.403858,0.0,-1.0
11884,3619.524392,576.4443919999999,-0.8407402935937999
11885,3619.058333333333,4.547473508864641e-13,-1.0
11886,3618.692505,0.0,-1.0
11887,3618.63,0.0,-1.0
11888,3617.74,2.273736754432321e-13,-1.0
11889,3617.073733,0.0,-1.0
11890,3614.02,0.0,-1.0
11891,3613.88,0.0,-1.0
11892,3613.866666666667,-3.637978807091713e-12,-1.000000000000001
11893,3613.528848,4.547473508864641e-13,-1.0
11894,3613.47,0.0,-1.0
11895,3613.255228,0.0,-1.0
11896,3612.76,9.094947017729282e-13,-0.9999999999999998
11897,3611.639359,0.0,-1.0
11898,3610.96,0.0,-1.0
11899,3610.413333333333,170.40976577403185,-0.9528004829251224
11900,3610.31,0.0,-1.0
11901,3609.984564,0.0,-1.0
11902,3609.975833333333,1.1368683772161605e-13,-1.0
11903,3608.34,0.0,-1.0
11904,3607.202369,1.1368683772161605e-13,-1.0
11905,3606.393223,-1.1368683772161605e-13,-1.0
11906,3605.19,3605.19,0.0
11907,3603.265032,-1.1368683772161605e-13,-1.0
11908,3600.171998,0.0,-1.0
11909,3598.388183,0.0,-1.0
11910,3596.8186530000003,0.0,-1.0
11911,3594.94,0.0,-1.0
11912,3592.9759110000005,3592.9759110000005,0.0
11913,3591.1600000000003,0.0,-1.0
11914,3590.4500000000003,0.0,-1.0
11915,3589.7763240000004,0.0,-1.0
11916,3586.149156,0.0,-1.0
11917,3585.363766,1.3378661210790597,-0.9996268534496372
11918,3585.265,0.0,-1.0
11919,3584.965,0.0,-1.0
11920,3583.603491,2.273736754432321e-13,-1.0
11921,3583.2828200000004,570.67282,-0.840740223792885
11922,3582.758629,0.0,-1.0
11923,3580.67,4258.949033,0.1894279654366362
11924,3580.1184473476937,3775.642607460596,0.0546138802356538
11925,3580.012242,0.0,-1.0
11926,3579.74,0.0,-1.0
11927,3579.357783,570.047783,-0.8407402060482982
11928,3577.87107,0.0,-1.0
11929,3577.501803,0.0084079999996902,-0.9999976497566004
11930,3577.050108,0.0,-1.0
11931,3576.65,4.547473508864641e-13,-1.0
