time,underlyingApy,impliedApy,volume
Mon Jun 03 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.7123,113573.4395
Mon Jun 03 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.7089,7015.8081
Mon Jun 03 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.7085,953.2926
Mon Jun 03 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.7422,110174.7813
Mon Jun 03 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.7051,111433.3884
Mon Jun 03 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.7139,23526.4781
Mon Jun 03 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.7178,87211.7013
Mon Jun 03 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.678,178697.2343
Mon Jun 03 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.6951,39308.4674
Mon Jun 03 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.7087,29019.5877
Mon Jun 03 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.7113,11547.2003
Mon Jun 03 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.7032,26229.3987
Mon Jun 03 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.694,29184.4519
Mon Jun 03 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.6939,4102.9646
Mon Jun 03 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.7241,71788.1941
Mon Jun 03 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.7284,14845.8705
Tue Jun 04 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.7433,177087.4751
Tue Jun 04 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.77,105496.6397
Tue Jun 04 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.8136,178746.8704
Tue Jun 04 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.8772,177423.8927
Tue Jun 04 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.8605,192017.8519
Tue Jun 04 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.8633,42960.5709
Tue Jun 04 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.8722,112239.6561
Tue Jun 04 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.8665,46955.261
Tue Jun 04 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.8575,145409.2302
Tue Jun 04 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.8588,5474.3127
Tue Jun 04 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.8557,53511.0775
Tue Jun 04 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.8534,14227.7003
Tue Jun 04 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.8471,13915.1936
Tue Jun 04 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.8488,72814.0606
Tue Jun 04 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.8253,74546.8795
Tue Jun 04 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.807,60108.7682
Tue Jun 04 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.8038,88606.1683
Tue Jun 04 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.7999,22338.4976
Tue Jun 04 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.8187,148132.2483
Tue Jun 04 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.8129,158362.0451
Tue Jun 04 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.7911,2397458.5022
Tue Jun 04 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.7931,5485.9592
Tue Jun 04 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.7681,60172.2806
Tue Jun 04 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.7879,50931.4984
Wed Jun 05 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.7945,19477.807
Wed Jun 05 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.753,98595.2472
Wed Jun 05 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.7521,122497.154
Wed Jun 05 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.7614,35604.0494
Wed Jun 05 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.7561,17859.9057
Wed Jun 05 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.756,191.4413
Wed Jun 05 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.7483,43931.7219
Wed Jun 05 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.7504,53580.2879
Wed Jun 05 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.7568,16502.0047
Wed Jun 05 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.7563,233479.0065
Wed Jun 05 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.7575,4246.1534
Wed Jun 05 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.728,145763.0106
Wed Jun 05 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.7137,108461.578
Wed Jun 05 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.7127,19454.6815
Wed Jun 05 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.732,49277.7845
Wed Jun 05 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.7533,120794.5566
Wed Jun 05 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.7519,6802.338
Wed Jun 05 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.743,92314.6056
Wed Jun 05 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.719,203713.6457
Wed Jun 05 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.7184,1376.9154
Wed Jun 05 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.7169,9849.3003
Wed Jun 05 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.7086,27419.185
Wed Jun 05 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.7069,4125.1199
Wed Jun 05 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.7069,0
Thu Jun 06 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.7038,28165.8427
Thu Jun 06 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.7038,0
Thu Jun 06 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.7265,100388.2481
Thu Jun 06 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.7223,10008.5819
Thu Jun 06 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.7231,27430.0592
Thu Jun 06 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.7373,89410.2269
Thu Jun 06 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.7091,156361.3964
Thu Jun 06 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.7091,0
Thu Jun 06 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.7227,32615.1725
Thu Jun 06 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.6944,67606.1349
